,시도명,시군구명,시설명,상세주소,경도,위도,수용가능인원수,총인구수,인구대비 수용가능인원비율
1253,경기도,파주시,동패중학교 운동장,경기도 파주시 동패동 1765,126.73574623103232,37.70838237655929,789,493938,0.15973664710955626
1254,경기도,파주시,동패초등학교 운동장,경기도 파주시 동패동 1782-0,126.7344334376882,37.71224378288945,1143,493938,0.23140556102182866
1255,경기도,파주시,마지초등학교 운동장,경기도 파주시 적성면 마지리 60-4,126.9195402954092,37.95216397910111,860,493938,0.1741109208038256
1256,경기도,파주시,광탄고등학교 운동장,경기도 파주시 광탄면 신산리 232,126.84878297809388,37.78317185717324,631,493938,0.12774882677583016
1257,경기도,파주시,파평초등학교 운동장,경기도 파주시 파평면 두포리 260,126.83806609502054,37.90346598885187,3168,493938,0.6413760431471157
1258,경기도,파주시,장파초등학교 운동장,경기도 파주시 파평면 장파리 348-1,126.8378331485102,37.94110333041044,3043,493938,0.6160692232628386
1259,경기도,파주시,삼광중학교 운동장,경기도 파주시 적성면 식현리 284,126.88513375677408,37.945151804241135,1833,493938,0.37109920678303754
1260,경기도,파주시,갈현초등학교 운동장,경기도 파주시 탄현면 갈현리 653-1,126.71681700684034,37.7718886117805,511,493938,0.10345427968692428
1261,경기도,파주시,삼성초등학교 운동장,경기도 파주시 탄현면 금승리 491,126.73282951077998,37.82537605223013,923,493938,0.18686555802550117
1262,경기도,파주시,광탄체육공원,경기도 파주시 광탄면 방축리 386-8,126.85044449646884,37.80788046382009,7692,493938,1.557280468398868
1263,경기도,파주시,한민고등학교 운동장,경기도 파주시 광탄면 용미리 704-10,126.85807041749987,37.75701980021313,1280,493938,0.2591418356149962
1264,경기도,파주시,신산초등학교 운동장,경기도 파주시 광탄면 신산리 199,126.8526365754268,37.78037373969789,5802,493938,1.1746413517486
1265,경기도,파주시,탄현면 공터 1,경기도 파주시 탄현면 법흥리 1652-239,126.69964764805428,37.78836479367448,2425,493938,0.4909523057549733
1266,경기도,파주시,능안초등학교 운동장,경기도 파주시 조리읍 능안리 53-6,126.79274336342516,37.74023916625468,941,493938,0.19050974008883706
1267,경기도,파주시,파주대원초등학교 운동장,경기도 파주시 조리읍 대원리 203,126.81956641910068,37.72718690098933,668,493938,0.13523964546157616
1268,경기도,파주시,파주광일중학교 운동장,경기도 파주시 월롱면 영태리 535,126.78681543114708,37.77477778618664,1533,493938,0.31036283906077283
1269,경기도,파주시,통일동산(계절화원),경기도 파주시 탄현면 성동리 669-3,126.68795703004872,37.78107637740968,3563,493938,0.7213455939814308
1270,경기도,파주시,통일초등학교 운동장,경기도 파주시 탄현면 법흥리 1719,126.7040338128284,37.7746827830718,889,493938,0.17998210301697784
1271,경기도,파주시,웅담초등학교 운동장,경기도 파주시 법원읍 웅담리 387-1,126.89567098638535,37.91395709863721,1313,493938,0.26582283606444534
1272,경기도,파주시,새얼학교 운동장,경기도 파주시 법원읍 금곡리 428-1,126.87552431604644,37.88340009405225,1577,493938,0.3192708396600383
1273,경기도,파주시,봉일천중학교 운동장,경기도 파주시 조리읍 봉일천리 257,126.81331525480562,37.74794960802216,3194,493938,0.6466398616830452
1274,경기도,파주시,봉일천초등학교 운동장,경기도 파주시 조리읍 봉일천리 191-6,126.80706356057448,37.74481335389706,2193,493938,0.44398284804975524
1275,경기도,파주시,법원체육공원,경기도 파주시 법원읍 대능리 448-5,126.85466004344391,37.83909731687103,1562,493938,0.3162340212739251
1276,경기도,파주시,"율곡중,고등학교 운동장",경기도 파주시 법원읍 법원리 378,126.88176411343755,37.84864918428596,2249,493938,0.4553203033579113
1277,경기도,파주시,법원여자중학교 운동장,경기도 파주시 법원읍 가야리 57-1,126.8687973160774,37.85239808897772,1800,493938,0.36441820633358846
1278,경기도,파주시,천현초등학교 운동장,경기도 파주시 법원읍 법원리 440-1,126.87804351760415,37.84925798699573,1713,493938,0.34680465969413166
1279,경기도,파주시,문산동초등학교 운동장,경기도 파주시 문산읍 선유리 788-1,126.7982763662877,37.86537562035709,1240,493938,0.2510436532520276
1280,경기도,파주시,선유중학교 운동장,경기도 파주시 문산읍 선유리 1395-0,126.80212232768945,37.86657251961326,943,493938,0.1909146492069855
1281,경기도,파주시,문산체육공원,경기도 파주시 문산읍 임진리 51-21,126.79333733405406,37.88429046455051,8173,493938,1.6546611113135656
1282,경기도,파주시,내포리체육공원,경기도 파주시 문산읍 내포리 산140-1,126.746311,37.840083,3503,493938,0.709198320436978
1283,경기도,파주시,파주초등학교 운동장,경기도 파주시 파주읍 파주리 492-3,126.81431300922448,37.83184320177275,3000,493938,0.6073636772226474
1284,경기도,파주시,연풍초등학교 운동장,경기도 파주시 파주읍 연풍리 427,126.83461075328928,37.830822126756814,3000,493938,0.6073636772226474
1285,경기도,파주시,세경고등학교 운동장,경기도 파주시 파주읍 연풍리 445-0,126.8297655745953,37.83224713079678,1350,493938,0.2733136547501913
1286,경기도,파주시,문산초등학교 운동장,경기도 파주시 문산읍 문산리 86,126.78299505547234,37.86050375252888,900,493938,0.18220910316679423
1287,경기도,파주시,임진초등학교 운동장,경기도 파주시 문산읍 문산리 21,126.78483512993564,37.85451441553207,1266,493938,0.2563074717879572
1288,경기도,파주시,문산동중학교 운동장,경기도 파주시 문산읍 문산리 95-9,126.78197379863772,37.85987586349058,2133,493938,0.4318355745053023
1289,경기도,파주시,자유초등학교 운동장,경기도 파주시 문산읍 당동리 939,126.78667419877854,37.86548014233769,1077,493938,0.21804356012293044
1290,경기도,파주시,문산북중학교 운동장,경기도 파주시 문산읍 당동리 149,126.77606106630364,37.86251246263623,1714,493938,0.34700711425320585
1291,경기도,파주시,파주고등학교 운동장,경기도 파주시 문산읍 당동리 140-0,126.7813818052175,37.860050661190265,2133,493938,0.4318355745053023
1292,경기도,파주시,문산고등학교 운동장,경기도 파주시 문산읍 당동리 149,126.77606106630364,37.86251246263623,1714,493938,0.34700711425320585
1293,경기도,파주시,금촌고등학교 운동장,경기도 파주시 금릉동 451,126.77845090491968,37.75009090697491,1531,493938,0.3099579299426244
1294,경기도,파주시,금촌중학교 운동장,경기도 파주시 금릉동 449,126.7785141569742,37.75128688668951,877,493938,0.17755264830808726
1295,경기도,파주시,신촌동 공터 2,경기도 파주시 신촌동 722-3,126.69475349065014,37.73062334164606,1514,493938,0.30651620243836275
1296,경기도,파주시,지산초등학교 운동장,경기도 파주시 와동동 1339-5,126.7617310658838,37.73086339974411,885,493938,0.17917228478068098
1297,경기도,파주시,와동초등학교 운동장,경기도 파주시 와동동 1348-1,126.75709549972213,37.72648529275303,1207,493938,0.24436265280257846
1298,경기도,파주시,지산중학교 운동장,경기도 파주시 와동동 1356-1,126.75226993062977,37.72454390510514,1014,493938,0.2052889229012548
1299,경기도,파주시,한가람초등학교 운동장,경기도 파주시 와동동 1318,126.75614734924928,37.73189608930896,2921,493938,0.5913697670557844
1300,경기도,파주시,한가람중학교 운동장,경기도 파주시 와동동 1316,126.7565512346956,37.73089441078974,840,493938,0.17006182962234126
1301,경기도,파주시,운정고등학교 운동장,경기도 파주시 목동동 1146,126.7362126177556,37.72180621329934,951,493938,0.1925342856795792
1302,경기도,파주시,교하체육공원,경기도 파주시 하지석동 326-3,126.74147140247698,37.76210498506916,2876,493938,0.5822593118974446
1303,경기도,파주시,신촌동 공터 1,경기도 파주시 신촌동 725-4,126.69476935662846,37.72833062009771,840,493938,0.17006182962234126
1304,경기도,파주시,문발초등학교 운동장,경기도 파주시 문발동 555,126.70687498309292,37.72601155276954,1005,493938,0.20346683186958686
1305,경기도,파주시,가온초등학교 운동장,경기도 파주시 목동동 687,126.74709142991864,37.72040271575453,957,493938,0.1937490130340245
1306,경기도,파주시,청암초등학교 운동장,경기도 파주시 목동동 114-46,126.73791217784206,37.7307175598402,893,493938,0.1807919212532747
1307,경기도,파주시,해솔초등학교 운동장,경기도 파주시 목동동 664,126.74723026626356,37.7265324404198,616,493938,0.12471200838971694
1308,경기도,파주시,해솔중학교 운동장,경기도 파주시 목동동 661,126.7462576120818,37.72696954964434,568,493938,0.11499418955415457
1309,경기도,파주시,자운학교 운동장,경기도 파주시 목동동 1090,126.74239571872948,37.71896566328933,4028,493938,0.8154869639509412
1310,경기도,파주시,교하초등학교 운동장,경기도 파주시 교하동 337,126.74712277233748,37.75369328003556,3392,493938,0.6867258643797399
1311,경기도,파주시,한빛고등학교 운동장,경기도 파주시 야당동 1013,126.75479735251103,37.71312559805104,933,493938,0.18889010361624334
1312,경기도,파주시,운정지구 오름공원,경기도 파주시 야당동 993,126.7552169160682,37.7141624748817,6314,493938,1.2782980859945985
1313,경기도,파주시,와석초등학교 운동장,경기도 파주시 야당동 1008,126.75330528217634,37.7103787293478,1663,493938,0.3366819317404208
1314,경기도,파주시,한빛초등학교 운동장,경기도 파주시 야당동 983,126.7509045817871,37.714695616665566,840,493938,0.17006182962234126
1315,경기도,파주시,한빛중학교 운동장,경기도 파주시 야당동 992,126.75470497752842,37.71452344781735,800,493938,0.16196364725937262
1316,경기도,파주시,운정초등학교 운동장,경기도 파주시 야당동 1027,126.75403088102088,37.70788929274679,747,493938,0.15123355562843918
1317,경기도,파주시,청석초등학교 운동장,경기도 파주시 다율동 983,126.7193064248836,37.7307785055784,1178,493938,0.2384914705894262
1318,경기도,파주시,석곶초등학교 운동장,경기도 파주시 동패동 1700,126.72203507229844,37.7249921808434,1231,493938,0.24922156222035963
1319,경기도,파주시,교하중학교 운동장,경기도 파주시 동패동 1706,126.7208094149848,37.722508823781865,1176,493938,0.2380865614712778
1320,경기도,파주시,두일중학교 운동장,경기도 파주시 동패동 1744,126.71241348431111,37.71967596906587,992,493938,0.20083492260162206
1321,경기도,파주시,교하고등학교 운동장,경기도 파주시 동패동 1707,126.7219770738526,37.722554515739965,1060,493938,0.21460183261866875
1322,경기도,파주시,동패고등학교 운동장,경기도 파주시 동패동 1976,126.73441112356088,37.71094465367148,1184,493938,0.2397061979438715
1323,경기도,파주시,두일초등학교 운동장,경기도 파주시 동패동 1743,126.7135756986086,37.71974422063433,880,493938,0.1781600119853099
1324,경기도,파주시,금릉초등학교 운동장,경기도 파주시 금촌동 994,126.77294208867224,37.75234437083317,911,493938,0.1844361033166106
1325,경기도,파주시,금향초등학교 운동장,경기도 파주시 금촌동 1007,126.77683108210176,37.752350229856845,867,493938,0.1755281027173451
1326,경기도,파주시,금화초등학교 운동장,경기도 파주시 금촌동 974,126.76786462386954,37.75482196432734,3083,493938,0.6241674056258073
1327,경기도,파주시,금릉중학교 운동장,경기도 파주시 금촌동 996,126.77295032883158,37.75125145875455,1184,493938,0.2397061979438715
1328,경기도,파주시,금촌초등학교 운동장,경기도 파주시 금촌동 929-1,126.7696703249819,37.76166807422019,4384,493938,0.8875607869813621
1329,경기도,파주시,새금초등학교 운동장,경기도 파주시 금촌동 1018,126.77296540740237,37.74792506318349,640,493938,0.1295709178074981
1330,경기도,파주시,금촌체육공원,경기도 파주시 금촌동 378,126.76815227977032,37.76731693507927,9313,493938,1.8854593086581717
1331,서울특별시,영등포구,문래초등학교 운동장,서울특별시 영등포구 문래동3가 77-7,126.89337234069652,37.51891822892525,1646,375849,0.4379418330233685
1332,서울특별시,영등포구,영등포초등학교 운동장,서울특별시 영등포구 문래동1가 35-2,126.89836525063818,37.51278305838032,2361,375849,0.6281778054484647
1333,서울특별시,영등포구,양화중학교 운동장,서울특별시 영등포구 문래동3가 48-0,126.8963490783118,37.51928926453341,1542,375849,0.4102711461251726
1334,서울특별시,영등포구,동심어린이공원,서울특별시 영등포구 대림동 742-0,126.89733419426504,37.49836151588619,796,375849,0.21178718049003725
1335,서울특별시,영등포구,두암어린이공원,서울특별시 영등포구 대림동 715-0,126.897371147632,37.4955005094212,487,375849,0.12957331268674388
1336,서울특별시,영등포구,대림3동 유수지,서울특별시 영등포구 대림동 611-0,126.8950684070556,37.50419670985217,2833,375849,0.7537601536787379
1337,서울특별시,영등포구,도림동 유수지,서울특별시 영등포구 도림동 254-0,126.89721187788828,37.50686105381622,4817,375849,1.281631719121243
1338,서울특별시,영등포구,고추말어린이공원,서울특별시 영등포구 도림동 23-1,126.90703713792794,37.5116438319844,751,375849,0.19981428712062557
1339,서울특별시,영등포구,당산중학교 운동장,서울특별시 영등포구 당산동 121-0,126.90740787039202,37.531882336892245,1251,375849,0.33284643566964395
1340,서울특별시,영등포구,영동초등학교 운동장,서울특별시 영등포구 당산동 121-22,126.90715628675984,37.52657710121692,1222,375849,0.32513057105380083
1341,서울특별시,영등포구,영원중학교 운동장,서울특별시 영등포구 영등포동 576-6,126.91420064864884,37.51584547634408,1186,375849,0.3155522563582715
1342,서울특별시,영등포구,영원초등학교 운동장,서울특별시 영등포구 영등포동 647-2,126.90235807357443,37.510330143876594,333,375849,0.08859941093364623
1343,서울특별시,영등포구,영일어린이공원,서울특별시 영등포구 영등포동 647-3,126.90387829985438,37.51010895340804,1535,375849,0.4084086960454864
1344,서울특별시,영등포구,영등포근린공원,서울특별시 영등포구 영등포동 582-3,126.9107132798232,37.515310275852,17787,375849,4.732485652482779
1345,서울특별시,영등포구,중마루근린공원,서울특별시 영등포구 영등포동2가 222-0,126.9113290489047,37.51980604951353,1789,375849,0.4759890275083877
1346,서울특별시,영등포구,중앙어린이공원,서울특별시 영등포구 영등포동6가 65-1,126.90368784511928,37.521350518833614,747,375849,0.19875002993223345
1347,서울특별시,영등포구,영중초등학교 운동장,서울특별시 영등포구 영등포동7가 53-0,126.90382140014412,37.523399423620575,805,375849,0.21418175916391954
1348,서울특별시,영등포구,서강어린이공원,서울특별시 영등포구 영등포동8가 28-0,126.90586124430004,37.52581102113345,577,375849,0.15351909942556718
1349,서울특별시,영등포구,여의도여자고등학교 운동장,서울특별시 영등포구 여의도동 40-2,126.93491348021998,37.52256118994403,1360,375849,0.3618474440533299
1350,서울특별시,영등포구,윤중초등학교 운동장,서울특별시 영등포구 여의도동 38-0,126.92307348558764,37.51960422147173,2195,375849,0.5840111321301905
1351,서울특별시,영등포구,자유어린이공원(시범아파트),서울특별시 영등포구 여의도동 50-3,126.93616725221352,37.52048997695358,184,375849,0.04895583066603876
1352,서울특별시,영등포구,평화어린이공원,서울특별시 영등포구 여의도동 50-2,126.93813963383032,37.52122729358857,345,375849,0.09179218249882266
1353,서울특별시,영등포구,윤중중학교 운동장,서울특별시 영등포구 여의도동 38-2,126.92363950579288,37.51864293920324,1928,375849,0.5129719648050148
1354,서울특별시,영등포구,여의도초등학교 운동장,서울특별시 영등포구 여의도동 40-3,126.93666337127716,37.52286301725811,1608,375849,0.42783138973364304
1355,서울특별시,영등포구,여의도고등학교 운동장,서울특별시 영등포구 여의도동 30-1,126.93371622529608,37.524874492024,2932,375849,0.7801005190914436
1356,서울특별시,영등포구,여의도중학교 운동장,서울특별시 영등포구 여의도동 40-1,126.93537145059943,37.52369422777041,2686,375849,0.7146487020053266
1357,서울특별시,영등포구,자매공원,서울특별시 영등포구 여의도동 56-0,126.93046758027212,37.517469234234056,5198,375849,1.3830022163155948
1358,서울특별시,영등포구,당산근린공원,서울특별시 영등포구 당산동3가 385-0,126.8957720351108,37.52559624681369,2080,375849,0.5534137379639164
1359,서울특별시,영등포구,당서초등학교 운동장,서울특별시 영등포구 당산동5가 5-3,126.89930744689092,37.53147015077777,1170,375849,0.31129522760470296
1360,서울특별시,영등포구,당산서중학교 운동장,서울특별시 영등포구 당산동5가 5-0,126.89860615010018,37.53194350798663,597,375849,0.1588403853675279
1361,서울특별시,영등포구,대방초등학교 운동장,서울특별시 영등포구 신길동 1444,126.9189128313554,37.5022685808205,1000,375849,0.26606429709803675
1362,서울특별시,영등포구,영신고등학교 운동장,서울특별시 영등포구 신길동 4656-2,126.90960502948856,37.49733027065805,1367,375849,0.3637098941330162
1363,서울특별시,영등포구,대길초등학교 운동장,서울특별시 영등포구 신길동 4482-0,126.91432306210235,37.49806912849971,1656,375849,0.4406024759943488
1364,서울특별시,영등포구,대영초등학교 운동장,서울특별시 영등포구 신길동 341-1,126.90550813115952,37.5023430255628,3801,375849,1.0113103932696375
1365,서울특별시,영등포구,신길유수지,서울특별시 영등포구 신길동 54-6,126.91762343486609,37.51624069377176,1859,375849,0.49461352830525024
1366,서울특별시,영등포구,영등포여자고등학교 운동장,서울특별시 영등포구 신길동 184-3,126.91508096912878,37.51507947306899,753,375849,0.20034641571482162
1367,서울특별시,영등포구,메낙골근린공원,서울특별시 영등포구 신길동 4934-4,126.91525727386352,37.50686593468113,1090,375849,0.29001008383686006
1368,서울특별시,영등포구,신길근린공원,서울특별시 영등포구 신길동 341-3,126.90597713757504,37.50161797133851,3242,375849,0.862580451191835
1369,서울특별시,영등포구,대영중학교 운동장,서울특별시 영등포구 신길동 342-49,126.90516372872426,37.50295534392032,4603,375849,1.224693959542263
1370,서울특별시,영등포구,대영고등학교 운동장,서울특별시 영등포구 신길동 336-2,126.90609080838198,37.50326277158037,2900,375849,0.7715864615843064
1371,서울특별시,영등포구,영남중학교 운동장,서울특별시 영등포구 대림동 735-0,126.89592615968058,37.49748094652696,1694,375849,0.4507129192840742
1372,서울특별시,영등포구,신대림초등학교 운동장,서울특별시 영등포구 대림동 970-1,126.9056850880602,37.49175147053532,2471,375849,0.6574448781292488
1373,서울특별시,영등포구,대동초등학교 운동장,서울특별시 영등포구 대림동 702-0,126.90010463782862,37.493279837412594,2126,375849,0.5656526956304261
1374,서울특별시,영등포구,원지어린이공원,서울특별시 영등포구 대림동 690-0,126.89955677378164,37.49810398300677,1481,375849,0.39404122400219244
1375,서울특별시,영등포구,신우어린이공원,서울특별시 영등포구 대림동 657-0,126.89924558308508,37.50316456629724,886,375849,0.23573296722886056
1376,서울특별시,영등포구,영림초등학교 운동장,서울특별시 영등포구 대림동 993-16,126.902923760271,37.48716554513882,743,375849,0.19768577274384128
1377,서울특별시,영등포구,신영초등학교 운동장,서울특별시 영등포구 대림동 781-0,126.89606898425689,37.5003495729522,1196,375849,0.3182128993292519
1378,서울특별시,영등포구,대림중학교 운동장,서울특별시 영등포구 대림동 959-0,126.90763943022652,37.49214339943764,3422,375849,0.9104720246694816
1379,서울특별시,영등포구,도신초등학교 운동장,서울특별시 영등포구 대림동 741-3,126.90076008041028,37.49861038699188,1015,375849,0.27005526155450726
1380,서울특별시,영등포구,대림어린이공원,서울특별시 영등포구 대림동 869-2,126.90329899802634,37.49129920324687,2136,375849,0.5683133386014064
1381,서울특별시,영등포구,대림 체육시설,서울특별시 영등포구 대림동 780-0,126.89470369160188,37.49976681795581,3003,375849,0.7989910841854042
1382,서울특별시,영등포구,다사랑어린이공원,서울특별시 영등포구 대림동 703-6,126.89942768126276,37.49278949812139,477,375849,0.1269126697157635
1383,서울특별시,영등포구,문래공원,서울특별시 영등포구 문래동3가 66-0,126.89440642020134,37.51766798084985,6921,375849,1.8414310002155119
1384,서울특별시,영등포구,안양천 영롱이 인라인 마당,서울특별시 영등포구 문래동5가 31-0,126.88054025544986,37.51761971897639,11726,375849,3.1198699477715786
1385,서울특별시,영등포구,안양천 영롱이 억새 1~3구장,서울특별시 영등포구 문래동6가 52-0,126.88065391212037,37.5243858458165,11478,375849,3.0538860020912653
1386,서울특별시,영등포구,문래중학교 운동장,서울특별시 영등포구 문래동6가 44-0,126.88415975592828,37.5200825197384,2459,375849,0.6542521065640723
1387,서울특별시,영등포구,영문초등학교 운동장,서울특별시 영등포구 문래동6가 13-0,126.88791100847008,37.51957418527744,1664,375849,0.44273099037113306
1388,서울특별시,영등포구,양남어린이공원,서울특별시 영등포구 양평동1가 205-0,126.88817444288723,37.52332854978263,300,375849,0.07981928912941101
1389,서울특별시,영등포구,관악고등학교 운동장,서울특별시 영등포구 양평동2가 23-2,126.88286832026688,37.52131369655253,6160,375849,1.638956070123906
1390,서울특별시,영등포구,당중초등학교 운동장,서울특별시 영등포구 양평동3가 42-0,126.89016705837808,37.5260663881238,5675,375849,1.5099148860313585
1391,서울특별시,영등포구,선유중학교 운동장,서울특별시 영등포구 양평동3가 82-0,126.89434261957086,37.5327177416786,1453,375849,0.38659142368344734
1392,서울특별시,영등포구,선유초등학교 운동장,서울특별시 영등포구 양평동3가 91-0,126.8926716138825,37.53250378987158,821,375849,0.2184387879174881
1393,서울특별시,영등포구,한강미디어고등학교 운동장,서울특별시 영등포구 양평동4가 315-1,126.89695868507772,37.53893414352727,748,375849,0.19901609422933145
1394,서울특별시,영등포구,선유고등학교 운동장,서울특별시 영등포구 양평동4가 10-0,126.89506247951354,37.53338170931323,808,375849,0.21497995205521364
1395,서울특별시,영등포구,당산초등학교 운동장,서울특별시 영등포구 양평동4가 323-0,126.89621975708845,37.539408556606325,1695,375849,0.4509789835811722
1396,서울특별시,영등포구,양평어린이공원,서울특별시 영등포구 양평동4가 301-7,126.89814041841288,37.53813867756477,725,375849,0.1928966153960766
1397,서울특별시,영등포구,양평동 체련장,서울특별시 영등포구 양평동5가 128-1,126.89258104600674,37.54259002212759,1759,375849,0.46800709859544654
1398,서울특별시,영등포구,장훈고등학교 운동장,서울특별시 영등포구 신길동 176-0,126.91553171348946,37.51356420341179,3176,375849,0.8450202075833645
1399,서울특별시,영등포구,우신초등학교 운동장,서울특별시 영등포구 신길동 210-0,126.9120041647786,37.50941684726592,1959,375849,0.5212199580150539
1400,서울특별시,영등포구,도림초등학교 운동장,서울특별시 영등포구 신길동 285-1,126.90752830120456,37.508302848239104,743,375849,0.19768577274384128
1401,서울특별시,영등포구,영신초등학교 운동장,서울특별시 영등포구 신길동 121-0,126.91815488821126,37.50975460598608,1900,375849,0.5055221644862697
1402,경기도,이천시,증포중학교 운동장,경기도 이천시 증포동 476-0,127.455539,37.287755,572,224077,0.25526939400295434
1403,경기도,이천시,증포초등학교 운동장,경기도 이천시 증포동 477-0,127.45693623386634,37.29381609599633,1190,224077,0.5310674455655868
1404,경기도,이천시,이현고등학교 운동장,경기도 이천시 갈산동 589-7,127.45780289118312,37.28486499936373,1106,224077,0.4935803317609571
1405,경기도,이천시,이천고등학교 운동장,경기도 이천시 증포동 402,127.44793766148013,37.28825052140818,3242,224077,1.4468240827929686
1406,경기도,이천시,한내초등학교 운동장,경기도 이천시 증포동 70-5,127.46174775405396,37.29006549960381,1037,224077,0.46278734542143996
1407,경기도,이천시,이천중학교 운동장,경기도 이천시 안흥동 148,127.45577821791385,37.27874719049021,3642,224077,1.6253341485293
1408,경기도,이천시,이천제일고등학교 운동장,경기도 이천시 안흥동 148-1,127.45878707040526,37.27883954121002,2567,224077,1.1455883468629087
1409,경기도,이천시,안흥초등학교 운동장,경기도 이천시 안흥동 344-1,127.4569386022088,37.280147555252,4031,224077,1.7989351874578827
1410,경기도,이천시,이천양정여자고등학교 운동장,경기도 이천시 관고동 77-0,127.4369151987868,37.28432701657456,3015,224077,1.3455196204876003
1411,경기도,이천시,이천남초등학교 운동장,경기도 이천시 중리동 455,127.44383112189315,37.27652269620037,2123,224077,0.9474421738955805
1412,경기도,이천시,이천세무서 앞 광장,경기도 이천시 중리동 371-6,127.43628951250656,37.27157334812192,1131,224077,0.504737210869478
1413,경기도,이천시,온천공원,경기도 이천시 창전동 산2-1,127.45253925344674,37.28160702776406,4156,224077,1.8547195830004866
1414,경기도,이천시,이천초등학교 운동장,경기도 이천시 창전동 421-21,127.4422683348134,37.283675547935154,2323,224077,1.0366972067637463
1415,경기도,이천시,설봉중학교 운동장,경기도 이천시 창전동 501-2,127.45124176962928,37.28455599432715,1609,224077,0.7180567394243943
1416,경기도,이천시,설봉초등학교 운동장,경기도 이천시 창전동 501-0,127.45236663726938,37.28441639528224,100,224077,0.04462751643408293
1417,경기도,이천시,진가초등학교 운동장,경기도 이천시 모가면 진가리 156-0,127.47939734951927,37.17436608713911,1426,224077,0.6363883843500225
1418,경기도,이천시,송곡초등학교 운동장,경기도 이천시 모가면 송곡리 295-2,127.483931,37.152069,1241,224077,0.5538274789469692
1419,경기도,이천시,이천세무고등학교 운동장,경기도 이천시 설성면 금당리 175-0,127.51899808382537,37.13540352786322,2754,224077,1.229041802594644
1420,경기도,이천시,설성초등학교 운동장,경기도 이천시 설성면 행죽리 78-1,127.53723329401214,37.10986854432301,1102,224077,0.4917952311035939
1421,경기도,이천시,율면초등학교 운동장,경기도 이천시 율면 고당리 545,127.5425254833632,37.08787660027576,1553,224077,0.6930653302213079
1422,경기도,이천시,이천송정초등학교 운동장,경기도 이천시 송정동 375-23,127.433317193284,37.29457199800521,1327,224077,0.5922071430802804
1423,경기도,이천시,단월초등학교 운동장,경기도 이천시 단월동 182-3,127.45131742961937,37.22744216653123,1951,224077,0.8706828456289579
1424,경기도,이천시,장호원초등학교 운동장,경기도 이천시 장호원읍 장호원리 104,127.62776283385652,37.11608839354714,1506,224077,0.6720903974972889
1425,경기도,이천시,부원고등학교 운동장,경기도 이천시 장호원읍 장호원리 261-6,127.62000778350284,37.11582318150145,1596,224077,0.7122551622879636
1426,경기도,이천시,이황초등학교 운동장,경기도 이천시 장호원읍 이황리 159-0,127.58754784746304,37.14527198281132,982,224077,0.4382422113826943
1427,경기도,이천시,나래초등학교 운동장,경기도 이천시 장호원읍 나래리 293-1,127.5875907360031,37.16960890491631,1527,224077,0.6814621759484463
1428,경기도,이천시,장호원중학교 운동장,경기도 이천시 장호원읍 노탑리 산36-1,127.61672604774375,37.126484984329785,3123,224077,1.3937173382364099
1429,경기도,이천시,부발초등학교 운동장,경기도 이천시 부발읍 무촌리 195-5,127.48847415978352,37.286626236487166,1470,224077,0.656024491581019
1430,경기도,이천시,신하초등학교 운동장,경기도 이천시 부발읍 신하리 374-2,127.47859845879366,37.26073675967887,1828,224077,0.8157910004150359
1431,경기도,이천시,아미초등학교 운동장,경기도 이천시 부발읍 아미리 761-6,127.49100702026723,37.25793974563801,1511,224077,0.674321773318993
1432,경기도,이천시,가산초등학교 운동장,경기도 이천시 부발읍 가산리 305-2,127.52032680879148,37.24259552502276,1413,224077,0.6305868072135918
1433,경기도,이천시,신둔초등학교 운동장,경기도 이천시 신둔면 수광리 262-1,127.40344410319516,37.31024527977572,1467,224077,0.6546856660879965
1434,경기도,이천시,신둔체육공원,경기도 이천시 신둔면 수광리 758-0,127.39807379020752,37.31543987635701,3223,224077,1.438344854670493
1435,경기도,이천시,도암초등학교 운동장,경기도 이천시 신둔면 도암리 358-0,127.44210407750596,37.31812505078455,1377,224077,0.614520901297322
1436,경기도,이천시,백사초등학교 운동장,경기도 이천시 백사면 현방리 87-8,127.4905858288404,37.338896262674105,1131,224077,0.504737210869478
1437,경기도,이천시,도지초등학교 운동장,경기도 이천시 백사면 도지리 410,127.48317229126368,37.30840757764352,1218,224077,0.5435631501671301
1438,경기도,이천시,호법초등학교 운동장,경기도 이천시 호법면 후안리 295,127.4272222132072,37.224155980865184,1121,224077,0.5002744592260696
1439,경기도,이천시,매곡초등학교 운동장,경기도 이천시 호법면 매곡리 188-1,127.3942388669486,37.214579761463625,585,224077,0.2610709711393851
1440,경기도,이천시,마장초등학교 운동장,경기도 이천시 마장면 오천리 19-1,127.3561110680009,37.25357845793352,787,224077,0.3512185543362326
1441,경기도,이천시,마장고등학교 운동장,경기도 이천시 마장면 양촌리 산5-0,127.35121037280403,37.25826849791952,1735,224077,0.7742874101313387
1442,경기도,이천시,표교초등학교 운동장,경기도 이천시 마장면 목리 228-0,127.40583971576702,37.25675020548911,1050,224077,0.4685889225578707
1443,경기도,이천시,대월초등학교 운동장,경기도 이천시 대월면 초지리 426-1,127.49296015813243,37.22359449224653,1364,224077,0.6087193241608911
1444,경기도,이천시,대월중학교 운동장,경기도 이천시 대월면 초지리 306-3,127.49134077536598,37.22387129863159,2122,224077,0.9469958987312397
1445,경기도,이천시,사동초등학교 운동장,경기도 이천시 대월면 사동리 518-0,127.48686314370052,37.241588166599136,1193,224077,0.5324062710586094
